wavelength_nm,n,k
479.253860,2.561065,0.689756
479.643328,2.562663,0.688629
480.033429,2.564264,0.687482
480.424165,2.565868,0.686315
480.815538,2.567475,0.685127
481.207550,2.569084,0.683918
481.600201,2.570695,0.682688
481.993493,2.572308,0.681437
482.387428,2.573922,0.680164
482.782007,2.575536,0.678870
483.177233,2.577151,0.677555
483.573106,2.578767,0.676218
483.969629,2.580382,0.674859
484.366802,2.581996,0.673478
484.764628,2.583610,0.672075
485.163108,2.585222,0.670650
485.562243,2.586832,0.669203
485.962036,2.588441,0.667733
486.362487,2.590047,0.666240
486.763599,2.591650,0.664724
487.165373,2.593250,0.663186
487.567811,2.594846,0.661626
487.970915,2.596439,0.660043
488.374685,2.598026,0.658437
488.779125,2.599609,0.656809
489.184234,2.601187,0.655158
489.590016,2.602759,0.653486
489.996472,2.604324,0.651790
490.403603,2.605883,0.650073
490.811411,2.607435,0.648334
491.219898,2.608980,0.646572
491.629065,2.610517,0.644789
492.038915,2.612046,0.642983
492.449448,2.613566,0.641156
492.860667,2.615077,0.639306
493.272574,2.616578,0.637435
493.685170,2.618070,0.635542
494.098456,2.619551,0.633628
494.512435,2.621021,0.631692
494.927108,2.622481,0.629734
495.342477,2.623928,0.627755
495.758545,2.625364,0.625754
496.175311,2.626787,0.623732
496.592779,2.628198,0.621688
497.010950,2.629595,0.619624
497.429826,2.630979,0.617539
497.849408,2.632349,0.615434
498.269699,2.633705,0.613308
498.690700,2.635046,0.611163
499.112414,2.636372,0.608998
499.534841,2.637683,0.606813
499.957983,2.638979,0.604609
500.381844,2.640258,0.602387
500.806423,2.641521,0.600145
501.231724,2.642767,0.597886
501.657747,2.643997,0.595608
502.084496,2.645209,0.593312
502.511971,2.646403,0.590999
502.940174,2.647579,0.588669
503.369108,2.648737,0.586321
503.798774,2.649876,0.583957
504.229175,2.650996,0.581576
504.660311,2.652096,0.579179
505.092185,2.653176,0.576766
505.524799,2.654237,0.574338
505.958155,2.655276,0.571894
506.392255,2.656295,0.569435
506.827100,2.657293,0.566961
507.262692,2.658269,0.564472
507.699034,2.659224,0.561970
508.136127,2.660157,0.559454
508.573973,2.661068,0.556925
509.012575,2.661958,0.554383
509.451934,2.662825,0.551829
509.892051,2.663670,0.549262
510.332930,2.664492,0.546684
510.774572,2.665292,0.544095
511.216980,2.666068,0.541495
511.660154,2.666822,0.538884
512.104097,2.667553,0.536263
512.548811,2.668260,0.533633
512.994298,2.668943,0.530993
513.440561,2.669603,0.528344
513.887600,2.670239,0.525687
514.335419,2.670851,0.523022
514.784019,2.671438,0.520349
515.233402,2.672001,0.517669
515.683570,2.672540,0.514983
516.134525,2.673053,0.512289
516.586270,2.673542,0.509590
517.038807,2.674006,0.506885
517.492137,2.674444,0.504175
517.946262,2.674858,0.501461
518.401186,2.675246,0.498741
518.856909,2.675610,0.496018
519.313434,2.675948,0.493291
519.770763,2.676262,0.490561
520.228899,2.676550,0.487828
520.687842,2.676814,0.485093
521.147597,2.677053,0.482355
521.608164,2.677267,0.479616
522.069545,2.677457,0.476876
522.531744,2.677622,0.474134
522.994761,2.677762,0.471393
523.458600,2.677877,0.468651
523.923263,2.677968,0.465910
524.388751,2.678035,0.463169
524.855067,2.678077,0.460430
525.322213,2.678094,0.457692
525.790191,2.678087,0.454957
526.259004,2.678056,0.452223
526.728654,2.678000,0.449493
527.199143,2.677920,0.446766
527.670473,2.677816,0.444042
528.142646,2.677687,0.441323
528.615665,2.677535,0.438608
529.089533,2.677358,0.435898
529.564250,2.677158,0.433192
530.039820,2.676935,0.430492
530.516246,2.676688,0.427797
530.993528,2.676418,0.425109
531.471670,2.676126,0.422426
531.950674,2.675811,0.419750
532.430542,2.675473,0.417081
532.911277,2.675113,0.414419
533.392880,2.674731,0.411764
533.875355,2.674327,0.409116
534.358704,2.673901,0.406477
534.842928,2.673454,0.403846
535.328031,2.672985,0.401224
535.814014,2.672495,0.398611
536.300881,2.671985,0.396007
536.788633,2.671454,0.393412
537.277274,2.670902,0.390827
537.766805,2.670329,0.388253
538.257228,2.669737,0.385688
538.748547,2.669125,0.383135
539.240764,2.668493,0.380593
539.733881,2.667841,0.378062
540.227901,2.667170,0.375543
540.722825,2.666480,0.373035
541.218658,2.665772,0.370539
541.715401,2.665044,0.368056
542.213056,2.664299,0.365584
542.711627,2.663536,0.363125
543.211115,2.662755,0.360678
543.711523,2.661956,0.358244
544.212855,2.661140,0.355823
544.715112,2.660308,0.353415
545.218296,2.659458,0.351019
545.722411,2.658593,0.348638
546.227460,2.657711,0.346269
546.733444,2.656813,0.343915
547.240366,2.655900,0.341574
547.748229,2.654971,0.339247
548.257035,2.654028,0.336934
548.766788,2.653069,0.334636
549.277490,2.652096,0.332352
549.789143,2.651109,0.330083
